S.No.,Video-Name,Task,Name/Id in source dataset,Source-Dataset,Manipulation,text,clean_text,Cluster
212,4033.mp4,Slow down and speed up video fragments by 00:11-00:21 sec.,https://vimeo.com/597148141,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4033.mp4 Slow down and speed up video fragments by 00:11-00:21 sec. https://vimeo.com/597148141 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and speed up video fragments by sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
213,4034.mp4,Replace the noise of the river with the noise of the sea,https://vimeo.com/596630146,vimeo,Audio replaced/Audio added,4034.mp4 Replace the noise of the river with the noise of the sea https://vimeo.com/596630146 vimeo Audio replaced/Audio added,mp replace the noise of the river with the noise of the sea https vimeo com vimeo audio replaced audio added,0
214,4035.mp4,Add a monkey in the window at 00:10-00:20 sec.,https://vimeo.com/596806542,vimeo,Adding an entity/ Adding a subject,4035.mp4 Add a monkey in the window at 00:10-00:20 sec. https://vimeo.com/596806542 vimeo Adding an entity/ Adding a subject,mp add a monkey in the window at sec https vimeo com vimeo adding an entity adding a subject,1
215,4036.mp4,"Remove the first two boats, any 5 sec.",https://vimeo.com/96843335,vimeo,Removing an entity/Removing a subject,"4036.mp4 Remove the first two boats, any 5 sec. https://vimeo.com/96843335 vimeo Removing an entity/Removing a subject",mp remove the first two boats any sec https vimeo com vimeo removing an entity removing a subject,1
216,4037.mp4,Change the color of the iguana to purple 00:02-00:07 sec,https://vimeo.com/596689212,vimeo,Background/Color Change,4037.mp4 Change the color of the iguana to purple 00:02-00:07 sec https://vimeo.com/596689212 vimeo Background/Color Change,mp change the color of the iguana to purple sec https vimeo com vimeo background color change,3
217,4038.mp4,Replace the name in the frame with Rosa Santos 00:00-00:06 sec,https://vimeo.com/596508943,vimeo,Text Replaced/Text Added,4038.mp4 Replace the name in the frame with Rosa Santos 00:00-00:06 sec https://vimeo.com/596508943 vimeo Text Replaced/Text Added,mp replace the name in the frame with rosa santos sec https vimeo com vimeo text replaced text added,0
218,4039.mp4,"Slow down, speed up video frames by 00:00-00:12 sec",https://vimeo.com/596453710,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4039.mp4 Slow down, speed up video frames by 00:00-00:12 sec https://vimeo.com/596453710 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp slow down speed up video frames by sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
219,4040.mp4,Replace the guy's voice with a Cat serenade 00:10-00:20 sec,https://vimeo.com/596491037,vimeo,Audio replaced/Audio added,4040.mp4 Replace the guy's voice with a Cat serenade 00:10-00:20 sec https://vimeo.com/596491037 vimeo Audio replaced/Audio added,mp replace the guy s voice with a cat serenade sec https vimeo com vimeo audio replaced audio added,0
220,4041.mp4,Add an elephant walking in the background 00: 00-00: 06 sec,https://vimeo.com/593840361,vimeo,Adding an entity/ Adding a subject,4041.mp4 Add an elephant walking in the background 00: 00-00: 06 sec https://vimeo.com/593840361 vimeo Adding an entity/ Adding a subject,mp add an elephant walking in the background sec https vimeo com vimeo adding an entity adding a subject,1
221,4042.mp4,Remove the baseball bat from the hands of Man 00: 38-00: 43 seconds,https://vimeo.com/593854198,vimeo,Removing an entity/Removing a subject,4042.mp4 Remove the baseball bat from the hands of Man 00: 38-00: 43 seconds https://vimeo.com/593854198 vimeo Removing an entity/Removing a subject,mp remove the baseball bat from the hands of man seconds https vimeo com vimeo removing an entity removing a subject,1
222,4043.mp4,Change T-shirt color to white 00:10-00:16 sec,https://vimeo.com/593542416,vimeo,Background/Color Change,4043.mp4 Change T-shirt color to white 00:10-00:16 sec https://vimeo.com/593542416 vimeo Background/Color Change,mp change t shirt color to white sec https vimeo com vimeo background color change,3
223,4044.mp4,"Replace the text with ""teacher Bim Bom"" 00: 00-00: 06 sec.",https://vimeo.com/596058879,vimeo,Text Replaced/Text Added,"4044.mp4 Replace the text with ""teacher Bim Bom"" 00: 00-00: 06 sec. https://vimeo.com/596058879 vimeo Text Replaced/Text Added",mp replace the text with teacher bim bom sec https vimeo com vimeo text replaced text added,0
224,4045.mp4,Slow down or speed up the first 10 sec.,https://vimeo.com/596821776,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4045.mp4 Slow down or speed up the first 10 sec. https://vimeo.com/596821776 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down or speed up the first sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
225,4046.mp4,Add Saxophone sound at 00:00-00:10 sec.,https://vimeo.com/596440587,vimeo,Audio replaced/Audio added,4046.mp4 Add Saxophone sound at 00:00-00:10 sec. https://vimeo.com/596440587 vimeo Audio replaced/Audio added,mp add saxophone sound at sec https vimeo com vimeo audio replaced audio added,0
226,4047.mp4,Add a running dog next to it at 00:00-00:10 sec.,https://vimeo.com/596437197,vimeo,Adding an entity/ Adding a subject,4047.mp4 Add a running dog next to it at 00:00-00:10 sec. https://vimeo.com/596437197 vimeo Adding an entity/ Adding a subject,mp add a running dog next to it at sec https vimeo com vimeo adding an entity adding a subject,1
227,4048.mp4,Remove the referee (in a yellow T-shirt) 00:21-00:26 sec,https://vimeo.com/594164027,,Removing an entity/Removing a subject,4048.mp4 Remove the referee (in a yellow T-shirt) 00:21-00:26 sec https://vimeo.com/594164027  Removing an entity/Removing a subject,mp remove the referee in a yellow t shirt sec https vimeo com removing an entity removing a subject,1
228,4049.mp4,Change the background to the stands 00:10-00:15 sec.,https://vimeo.com/596514401,vimeo,Background/Color Change,4049.mp4 Change the background to the stands 00:10-00:15 sec. https://vimeo.com/596514401 vimeo Background/Color Change,mp change the background to the stands sec https vimeo com vimeo background color change,3
229,4050.mp4,"Add the inscription ""SPORT"" on the wall 00:00-00:10 sec.",https://vimeo.com/596453753,vimeo,Text Replaced/Text Added,"4050.mp4 Add the inscription ""SPORT"" on the wall 00:00-00:10 sec. https://vimeo.com/596453753 vimeo Text Replaced/Text Added",mp add the inscription sport on the wall sec https vimeo com vimeo text replaced text added,0
230,4051.mp4,Duplicate every 3rd frame 00: 00-00: 10 sec.,https://vimeo.com/596453668,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4051.mp4 Duplicate every 3rd frame 00: 00-00: 10 sec. https://vimeo.com/596453668 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp duplicate every rd frame sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
231,4052.mp4,Replace the sound with the sound of a violin 00: 00-00: 10 sec,https://vimeo.com/594374844,vimeo,Audio replaced/Audio added,4052.mp4 Replace the sound with the sound of a violin 00: 00-00: 10 sec https://vimeo.com/594374844 vimeo Audio replaced/Audio added,mp replace the sound with the sound of a violin sec https vimeo com vimeo audio replaced audio added,0
232,4053.mp4,Add an aquarium with fish to the table 00: 00-00: 10 sec.,https://vimeo.com/596401298,vimeo,Adding an entity/ Adding a subject,4053.mp4 Add an aquarium with fish to the table 00: 00-00: 10 sec. https://vimeo.com/596401298 vimeo Adding an entity/ Adding a subject,mp add an aquarium with fish to the table sec https vimeo com vimeo adding an entity adding a subject,1
233,4054.mp4,Remove the person in the mirror 00: 07-00: 12 sec,https://vimeo.com/595895517,,Removing an entity/Removing a subject,4054.mp4 Remove the person in the mirror 00: 07-00: 12 sec https://vimeo.com/595895517  Removing an entity/Removing a subject,mp remove the person in the mirror sec https vimeo com removing an entity removing a subject,1
234,4055.mp4,Change the blue color on all equipment in the frame to green 00: 30-00: 35 sec,https://vimeo.com/596511653,vimeo,Background/Color Change,4055.mp4 Change the blue color on all equipment in the frame to green 00: 30-00: 35 sec https://vimeo.com/596511653 vimeo Background/Color Change,mp change the blue color on all equipment in the frame to green sec https vimeo com vimeo background color change,3
235,4056.mp4,Change name 00: 04-00: 10 sec to John Smith. Pediatrician,https://vimeo.com/596046529,vimeo,Text Replaced/Text Added,4056.mp4 Change name 00: 04-00: 10 sec to John Smith. Pediatrician https://vimeo.com/596046529 vimeo Text Replaced/Text Added,mp change name sec to john smith pediatrician https vimeo com vimeo text replaced text added,0
236,4057.mp4,"Speed up, slow down by 00:00 - 00:12 sec",https://vimeo.com/596052790,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4057.mp4 Speed up, slow down by 00:00 - 00:12 sec https://vimeo.com/596052790 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp speed up slow down by sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
237,4058.mp4,Add piano sound 00: 05-00: 15 sec,https://vimeo.com/596040870,vimeo,Audio replaced/Audio added,4058.mp4 Add piano sound 00: 05-00: 15 sec https://vimeo.com/596040870 vimeo Audio replaced/Audio added,mp add piano sound sec https vimeo com vimeo audio replaced audio added,0
238,4059.mp4,Add a festive cone on the head for all participants 00: 02-00: 07 sec,https://vimeo.com/596056867,vimeo,Adding an entity/ Adding a subject,4059.mp4 Add a festive cone on the head for all participants 00: 02-00: 07 sec https://vimeo.com/596056867 vimeo Adding an entity/ Adding a subject,mp add a festive cone on the head for all participants sec https vimeo com vimeo adding an entity adding a subject,1
239,4060.mp4,Remove the player who stands at the gate (purple) 00: 00-00: 05 sec,https://vimeo.com/594307516,vimeo,Removing an entity/Removing a subject,4060.mp4 Remove the player who stands at the gate (purple) 00: 00-00: 05 sec https://vimeo.com/594307516 vimeo Removing an entity/Removing a subject,mp remove the player who stands at the gate purple sec https vimeo com vimeo removing an entity removing a subject,1
240,4061.mp4,Change the color of the shirt from white to purple 00: 00-00: 05 sec,https://vimeo.com/593434465,vimeo,Background/Color Change,4061.mp4 Change the color of the shirt from white to purple 00: 00-00: 05 sec https://vimeo.com/593434465 vimeo Background/Color Change,mp change the color of the shirt from white to purple sec https vimeo com vimeo background color change,3
241,4062.mp4,"Add text ""Auto syndicate"" to billboard 00: 03-00: 08 sec",https://vimeo.com/595609543,vimeo,Text Replaced/Text Added,"4062.mp4 Add text ""Auto syndicate"" to billboard 00: 03-00: 08 sec https://vimeo.com/595609543 vimeo Text Replaced/Text Added",mp add text auto syndicate to billboard sec https vimeo com vimeo text replaced text added,0
242,4063.mp4,Speed up and duplicate frames 00: 14-00: 24 sec,https://vimeo.com/595745504,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4063.mp4 Speed up and duplicate frames 00: 14-00: 24 sec https://vimeo.com/595745504 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and duplicate frames sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
243,4064.mp4,Replace the sound with the sound of violin and drums 00: 08-00: 18 sec,https://vimeo.com/596030827,vimeo,Audio replaced/Audio added,4064.mp4 Replace the sound with the sound of violin and drums 00: 08-00: 18 sec https://vimeo.com/596030827 vimeo Audio replaced/Audio added,mp replace the sound with the sound of violin and drums sec https vimeo com vimeo audio replaced audio added,0
244,4065.mp4,Add birds sitting on wires 00: 00-00: 05 sec,https://vimeo.com/595677200,vimeo,Adding an entity/ Adding a subject,4065.mp4 Add birds sitting on wires 00: 00-00: 05 sec https://vimeo.com/595677200 vimeo Adding an entity/ Adding a subject,mp add birds sitting on wires sec https vimeo com vimeo adding an entity adding a subject,1
245,4066.mp4,Remove falling object 00: 01-00: 06 sec,https://vimeo.com/596497425,vimeo,Removing an entity/Removing a subject,4066.mp4 Remove falling object 00: 01-00: 06 sec https://vimeo.com/596497425 vimeo Removing an entity/Removing a subject,mp remove falling object sec https vimeo com vimeo removing an entity removing a subject,1
246,4067.mp4,Change wall color to black 00: 10-00: 15 sec,https://vimeo.com/593805127,vimeo,Background/Color Change,4067.mp4 Change wall color to black 00: 10-00: 15 sec https://vimeo.com/593805127 vimeo Background/Color Change,mp change wall color to black sec https vimeo com vimeo background color change,3
247,4068.mp4,"Replace the text in the background with ""Lorem Ipsum"" 00: 00-00: 10",https://vimeo.com/595884987,vimeo,Text Replaced/Text Added,"4068.mp4 Replace the text in the background with ""Lorem Ipsum"" 00: 00-00: 10 https://vimeo.com/595884987 vimeo Text Replaced/Text Added",mp replace the text in the background with lorem ipsum https vimeo com vimeo text replaced text added,0
248,4069.mp4,Duplicate and flip multiple frames 00: 00-00: 10 seconds,https://vimeo.com/595406055,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4069.mp4 Duplicate and flip multiple frames 00: 00-00: 10 seconds https://vimeo.com/595406055 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp duplicate and flip multiple frames seconds https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
249,4070.mp4,Replace sound with accordion sound 00: 45-00: 55 sec,https://vimeo.com/594276983,vimeo,Audio replaced/Audio added,4070.mp4 Replace sound with accordion sound 00: 45-00: 55 sec https://vimeo.com/594276983 vimeo Audio replaced/Audio added,mp replace sound with accordion sound sec https vimeo com vimeo audio replaced audio added,0
250,4071.mp4,Add a patch on one eye to the person on the right 00: 01-00: 06 sec,https://vimeo.com/595475504,vimeo,Adding an entity/ Adding a subject,4071.mp4 Add a patch on one eye to the person on the right 00: 01-00: 06 sec https://vimeo.com/595475504 vimeo Adding an entity/ Adding a subject,mp add a patch on one eye to the person on the right sec https vimeo com vimeo adding an entity adding a subject,1
251,4072.mp4,Remove the flower on the left at 00: 14-00: 19,https://vimeo.com/596059238,vimeo,Removing an entity/Removing a subject,4072.mp4 Remove the flower on the left at 00: 14-00: 19 https://vimeo.com/596059238 vimeo Removing an entity/Removing a subject,mp remove the flower on the left at https vimeo com vimeo removing an entity removing a subject,1
252,4073.mp4,Change the background to a mountain landscape 00: 00-00: 7 sec,https://vimeo.com/593895678,vimeo,Background/Color Change,4073.mp4 Change the background to a mountain landscape 00: 00-00: 7 sec https://vimeo.com/593895678 vimeo Background/Color Change,mp change the background to a mountain landscape sec https vimeo com vimeo background color change,3
253,4074.mp4,"Replace the text ""Hakuna Matata"" with the text ""Lorem Ipsum"" 00: 00-00: 06 sec",https://vimeo.com/595416185,vimeo,Text Replaced/Text Added,"4074.mp4 Replace the text ""Hakuna Matata"" with the text ""Lorem Ipsum"" 00: 00-00: 06 sec https://vimeo.com/595416185 vimeo Text Replaced/Text Added",mp replace the text hakuna matata with the text lorem ipsum sec https vimeo com vimeo text replaced text added,0
254,4075.mp4,Duplicate and accelerate 00: 00-00: 08 sec,https://vimeo.com/595405905,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4075.mp4 Duplicate and accelerate 00: 00-00: 08 sec https://vimeo.com/595405905 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp duplicate and accelerate sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
255,4076.mp4,Replace the sound with a violin sound 00: 00-00: 07,https://vimeo.com/595890072,vimeo,Audio replaced/Audio added,4076.mp4 Replace the sound with a violin sound 00: 00-00: 07 https://vimeo.com/595890072 vimeo Audio replaced/Audio added,mp replace the sound with a violin sound https vimeo com vimeo audio replaced audio added,0
256,4077.mp4,Add a bottle to the table 00: 25-00: 30 sec,https://vimeo.com/595419052,vimeo,Adding an entity/ Adding a subject,4077.mp4 Add a bottle to the table 00: 25-00: 30 sec https://vimeo.com/595419052 vimeo Adding an entity/ Adding a subject,mp add a bottle to the table sec https vimeo com vimeo adding an entity adding a subject,1
257,4078.mp4,Remove the ball at 00: 00-00: 05 sec,https://vimeo.com/594332615,vimeo,Removing an entity/Removing a subject,4078.mp4 Remove the ball at 00: 00-00: 05 sec https://vimeo.com/594332615 vimeo Removing an entity/Removing a subject,mp remove the ball at sec https vimeo com vimeo removing an entity removing a subject,1
258,4079.mp4,Replace the background with footage (video) from the seashore 00: 03-00: 08 sec,https://vimeo.com/596036873,vimeo,Background/Color Change,4079.mp4 Replace the background with footage (video) from the seashore 00: 03-00: 08 sec https://vimeo.com/596036873 vimeo Background/Color Change,mp replace the background with footage video from the seashore sec https vimeo com vimeo background color change,3
259,4080.mp4,Replace house number with 77777 for 00: 00-00: 05 sec,https://vimeo.com/594871453,vimeo,Text Replaced/Text Added,4080.mp4 Replace house number with 77777 for 00: 00-00: 05 sec https://vimeo.com/594871453 vimeo Text Replaced/Text Added,mp replace house number with for sec https vimeo com vimeo text replaced text added,0
260,4081.mp4,"Slow down, speed up video fragments",https://vimeo.com/594868658,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4081.mp4 Slow down, speed up video fragments https://vimeo.com/594868658 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp slow down speed up video fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
261,4082.mp4,Add a standing ovation 00: 01-00: 11 sec,https://vimeo.com/595021856,vimeo,Audio replaced/Audio added,4082.mp4 Add a standing ovation 00: 01-00: 11 sec https://vimeo.com/595021856 vimeo Audio replaced/Audio added,mp add a standing ovation sec https vimeo com vimeo audio replaced audio added,0
262,4083.mp4,Add any person to an empty chair 00: 00-00: 07 sec,https://vimeo.com/595361625,vimeo,Adding an entity/ Adding a subject,4083.mp4 Add any person to an empty chair 00: 00-00: 07 sec https://vimeo.com/595361625 vimeo Adding an entity/ Adding a subject,mp add any person to an empty chair sec https vimeo com vimeo adding an entity adding a subject,1
263,4084.mp4,Remove a sheet of paper from your hands 00: 18-00: 23,https://vimeo.com/593414483,vimeo,Removing an entity/Removing a subject,4084.mp4 Remove a sheet of paper from your hands 00: 18-00: 23 https://vimeo.com/593414483 vimeo Removing an entity/Removing a subject,mp remove a sheet of paper from your hands https vimeo com vimeo removing an entity removing a subject,1
264,4085.mp4,Change the color of a person's clothes in white to blue 00: 05-00: 10 sec,https://vimeo.com/595978260,vimeo,Background/Color Change,4085.mp4 Change the color of a person's clothes in white to blue 00: 05-00: 10 sec https://vimeo.com/595978260 vimeo Background/Color Change,mp change the color of a person s clothes in white to blue sec https vimeo com vimeo background color change,3
265,4086.mp4,"Add ""Sport is Life"" to the screen in the center of the hall 00: 00-00: 10 sec",https://vimeo.com/594861722,vimeo,Text Replaced/Text Added,"4086.mp4 Add ""Sport is Life"" to the screen in the center of the hall 00: 00-00: 10 sec https://vimeo.com/594861722 vimeo Text Replaced/Text Added",mp add sport is life to the screen in the center of the hall sec https vimeo com vimeo text replaced text added,0
266,4087.mp4,"On the screen of the lower monitor, remove the video broadcast and write the word ""Football"" 00: 06-00: 12 sec",https://vimeo.com/594826570,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"4087.mp4 On the screen of the lower monitor, remove the video broadcast and write the word ""Football"" 00: 06-00: 12 sec https://vimeo.com/594826570 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp on the screen of the lower monitor remove the video broadcast and write the word football sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
267,4088.mp4,Add birdsong 00: 00-00: 07,https://vimeo.com/600683034,vimeo,Audio replaced/Audio added,4088.mp4 Add birdsong 00: 00-00: 07 https://vimeo.com/600683034 vimeo Audio replaced/Audio added,mp add birdsong https vimeo com vimeo audio replaced audio added,0
268,4089.mp4,Add a car passing near the antennas 00: 01-00: 06 sec,https://vimeo.com/595347007,vimeo,Adding an entity/ Adding a subject,4089.mp4 Add a car passing near the antennas 00: 01-00: 06 sec https://vimeo.com/595347007 vimeo Adding an entity/ Adding a subject,mp add a car passing near the antennas sec https vimeo com vimeo adding an entity adding a subject,1
269,4090.mp4,Remove the person who says 00: 02-00: 07 sec,https://vimeo.com/595986041,vimeo,Removing an entity/Removing a subject,4090.mp4 Remove the person who says 00: 02-00: 07 sec https://vimeo.com/595986041 vimeo Removing an entity/Removing a subject,mp remove the person who says sec https vimeo com vimeo removing an entity removing a subject,1
270,4091.mp4,Change the color of player # 8 from orange to pink 00: 08-00: 13 sec,https://vimeo.com/595406073,vimeo,Background/Color Change,4091.mp4 Change the color of player # 8 from orange to pink 00: 08-00: 13 sec https://vimeo.com/595406073 vimeo Background/Color Change,mp change the color of player from orange to pink sec https vimeo com vimeo background color change,3
271,4092.mp4,Change name to Gina Cooney 00: 00-00: 10 sec,https://vimeo.com/594725086,vimeo,Text Replaced/Text Added,4092.mp4 Change name to Gina Cooney 00: 00-00: 10 sec https://vimeo.com/594725086 vimeo Text Replaced/Text Added,mp change name to gina cooney sec https vimeo com vimeo text replaced text added,0
272,4093.mp4,Duplicate and flip frames,https://vimeo.com/594797541,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4093.mp4 Duplicate and flip frames https://vimeo.com/594797541 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp duplicate and flip frames https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
273,4094.mp4,Add applause sound at 00: 01-00: 11 sec,https://vimeo.com/594543275,vimeo,Audio replaced/Audio added,4094.mp4 Add applause sound at 00: 01-00: 11 sec https://vimeo.com/594543275 vimeo Audio replaced/Audio added,mp add applause sound at sec https vimeo com vimeo audio replaced audio added,0
274,4095.mp4,Add ducks swimming in the water 00: 01-00: 06 sec,https://vimeo.com/595313369,vimeo,Adding an entity/ Adding a subject,4095.mp4 Add ducks swimming in the water 00: 01-00: 06 sec https://vimeo.com/595313369 vimeo Adding an entity/ Adding a subject,mp add ducks swimming in the water sec https vimeo com vimeo adding an entity adding a subject,1
275,4096.mp4,Remove the guy in red gloves (in the background) 00: 11-00: 16 sec,https://vimeo.com/593592864,vimeo,Removing an entity/Removing a subject,4096.mp4 Remove the guy in red gloves (in the background) 00: 11-00: 16 sec https://vimeo.com/593592864 vimeo Removing an entity/Removing a subject,mp remove the guy in red gloves in the background sec https vimeo com vimeo removing an entity removing a subject,1
276,4097.mp4,Change the background to the stadium running track,https://vimeo.com/596006290,vimeo,Background/Color Change,4097.mp4 Change the background to the stadium running track https://vimeo.com/596006290 vimeo Background/Color Change,mp change the background to the stadium running track https vimeo com vimeo background color change,3
277,4098.mp4,"Add the text ""Lorem Ipsum"" to the hang glider wing 00: 06-00: 12 sec",https://vimeo.com/594766530,vimeo,Text Replaced/Text Added,"4098.mp4 Add the text ""Lorem Ipsum"" to the hang glider wing 00: 06-00: 12 sec https://vimeo.com/594766530 vimeo Text Replaced/Text Added",mp add the text lorem ipsum to the hang glider wing sec https vimeo com vimeo text replaced text added,0
278,4099.mp4,Speed up and slow down video fragments 00: 00-00: 10 sec,https://vimeo.com/594544354,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4099.mp4 Speed up and slow down video fragments 00: 00-00: 10 sec https://vimeo.com/594544354 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down video fragments sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
279,4100.mp4,Add whistle sound at 00: 01-00: 13 sec,https://vimeo.com/594645920,vimeo,Audio replaced/Audio added,4100.mp4 Add whistle sound at 00: 01-00: 13 sec https://vimeo.com/594645920 vimeo Audio replaced/Audio added,mp add whistle sound at sec https vimeo com vimeo audio replaced audio added,0
280,4101.mp4,Add a plane in the sky 00: 18-00: 26 sec,https://vimeo.com/595068560,vimeo,Adding an entity/ Adding a subject,4101.mp4 Add a plane in the sky 00: 18-00: 26 sec https://vimeo.com/595068560 vimeo Adding an entity/ Adding a subject,mp add a plane in the sky sec https vimeo com vimeo adding an entity adding a subject,1
281,4102.mp4,Remove the second athlete in the background 00: 46-00: 51 sec,https://vimeo.com/594245144,,Removing an entity/Removing a subject,4102.mp4 Remove the second athlete in the background 00: 46-00: 51 sec https://vimeo.com/594245144  Removing an entity/Removing a subject,mp remove the second athlete in the background sec https vimeo com removing an entity removing a subject,1
282,4103.mp4,Change T-shirt color from blue to red 00: 38-00: 43 sec,https://vimeo.com/595563550,vimeo,Background/Color Change,4103.mp4 Change T-shirt color from blue to red 00: 38-00: 43 sec https://vimeo.com/595563550 vimeo Background/Color Change,mp change t shirt color from blue to red sec https vimeo com vimeo background color change,3
283,4104.mp4,Change text to Everything has its time 02: 40-02: 45,https://vimeo.com/600423258,vimeo,Text Replaced/Text Added,4104.mp4 Change text to Everything has its time 02: 40-02: 45 https://vimeo.com/600423258 vimeo Text Replaced/Text Added,mp change text to everything has its time https vimeo com vimeo text replaced text added,0
284,4105.mp4,Speed up and slow down video fragments,https://vimeo.com/594681744,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4105.mp4 Speed up and slow down video fragments https://vimeo.com/594681744 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up and slow down video fragments https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
285,4106.mp4,Add violin sound 00: 00-00: 05,https://vimeo.com/592382077,vimeo,Audio replaced/Audio added,4106.mp4 Add violin sound 00: 00-00: 05 https://vimeo.com/592382077 vimeo Audio replaced/Audio added,mp add violin sound https vimeo com vimeo audio replaced audio added,0
286,4107.mp4,Add a hat to a woman 00: 00-00: 06 sec,https://vimeo.com/594688836,vimeo,Adding an entity/ Adding a subject,4107.mp4 Add a hat to a woman 00: 00-00: 06 sec https://vimeo.com/594688836 vimeo Adding an entity/ Adding a subject,mp add a hat to a woman sec https vimeo com vimeo adding an entity adding a subject,1
287,4108.mp4,Remove player # 5 from the field from 00: 15-00: 20,https://vimeo.com/600699718,vimeo,Removing an entity/Removing a subject,4108.mp4 Remove player # 5 from the field from 00: 15-00: 20 https://vimeo.com/600699718 vimeo Removing an entity/Removing a subject,mp remove player from the field from https vimeo com vimeo removing an entity removing a subject,1
288,4109.mp4,Change the background color of the wall directly above the mirror to yellow 00: 05-00: 10,https://vimeo.com/592744401,vimeo,Background/Color Change,4109.mp4 Change the background color of the wall directly above the mirror to yellow 00: 05-00: 10 https://vimeo.com/592744401 vimeo Background/Color Change,mp change the background color of the wall directly above the mirror to yellow https vimeo com vimeo background color change,3
289,4110.mp4,"Change the text to ""What is this, you ask?
This is a 20 euro bill "" 00: 01-00: 05",https://vimeo.com/600138940,vimeo,Text Replaced/Text Added,"4110.mp4 Change the text to ""What is this, you ask?
This is a 20 euro bill "" 00: 01-00: 05 https://vimeo.com/600138940 vimeo Text Replaced/Text Added",mp change the text to what is this you ask this is a euro bill https vimeo com vimeo text replaced text added,0
290,4111.mp4,Accelerate slow down frames 00: 00-00: 10 sec,https://vimeo.com/593940629,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4111.mp4 Accelerate slow down frames 00: 00-00: 10 sec https://vimeo.com/593940629 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp accelerate slow down frames sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
291,4112.mp4,Replace the sound with an accordion sound 00: 00-00: 10,https://vimeo.com/600004454,vimeo,Audio replaced/Audio added,4112.mp4 Replace the sound with an accordion sound 00: 00-00: 10 https://vimeo.com/600004454 vimeo Audio replaced/Audio added,mp replace the sound with an accordion sound https vimeo com vimeo audio replaced audio added,0
292,4113.mp4,Add animals on the shore 00: 00-00: 07 sec,https://vimeo.com/594394190,vimeo,Adding an entity/ Adding a subject,4113.mp4 Add animals on the shore 00: 00-00: 07 sec https://vimeo.com/594394190 vimeo Adding an entity/ Adding a subject,mp add animals on the shore sec https vimeo com vimeo adding an entity adding a subject,1
