ID,Entity,Description,Year,Records Leaked,Target Organization Type,Method of Leak,Data Sensitivity,Sources Link,Sources name,combined_text,clean_text,text_length,Cluster,Cluster_Distance,SVD_1,SVD_2,Cluster_Label
Jefferson County in 2008,Jefferson County,"""Jefferson County Clerk Jennifer Maghan said she unveiled a new online search tool that enabled residents and business professionals to access nearly 1.6 million documents that are stored in her office via their home computers""",2008,"1,600,000",Government,Accidentally Published,2 SSN and/or personal details,"http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml, http://www.journal-news.net/page/content.detail/id/511806.html?nav=5006",ITRC,"Jefferson County in 2008 Jefferson County ""Jefferson County Clerk Jennifer Maghan said she unveiled a new online search tool that enabled residents and business professionals to access nearly 1.6 million documents that are stored in her office via their home computers"" 1,600,000 Government Accidentally Published 2 SSN and/or personal details http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml, http://www.journal-news.net/page/content.detail/id/511806.html?nav=5006 ITRC",jefferson county jefferson county jefferson county clerk jennifer maghan said unveiled new online search tool enabled resident business professional access nearly million document stored office via home computer government accidentally published ssn andor personal detail itrc,36,3,0.9296135742887124,0.23049799887833047,-0.057288454568295545,Breach Cluster 3
Monster.com in 2007,Monster.com,"A trojan virus stole log-ins that were used to harvest user names, e-mail addresses, home addresses and phone numbers. Soon after phishing e-mails encouraged users to download a Monster Job Seeker Tool, which was in fact a program that encrypted files in their computer and left a ransom note demanding money for their decryption.",2007,"1,600,000",Web,Hacked,2 SSN and/or personal details,http://news.bbc.co.uk/1/hi/6956349.stm,BBC,"Monster.com in 2007 Monster.com A trojan virus stole log-ins that were used to harvest user names, e-mail addresses, home addresses and phone numbers. Soon after phishing e-mails encouraged users to download a Monster Job Seeker Tool, which was in fact a program that encrypted files in their computer and left a ransom note demanding money for their decryption. 1,600,000 Web Hacked 2 SSN and/or personal details http://news.bbc.co.uk/1/hi/6956349.stm BBC",monstercom monstercom trojan virus stole logins used harvest user name email address home address phone number soon phishing email encouraged user download monster job seeker tool fact program encrypted file computer left ransom note demanding money decryption web hacked ssn andor personal detail bbc,44,3,0.9364666590942061,0.32816424738333905,0.09780718055358831,Breach Cluster 3
Ministry of Defence - United Kingdom in 2008,Ministry of Defence - United Kingdom,"Hard drive containing very sensitive details of Armed Forces personnel - passport & national insurance numbers, bank details etc - went missing. Loss was revealed during National Identity Fraud Prevention Week. ",2008,"1,700,000",Government,Lost / Stolen Computer or Media,5. Full bank account details,http://news.bbc.co.uk/1/hi/uk_politics/7667507.stm,,"Ministry of Defence - United Kingdom in 2008 Ministry of Defence - United Kingdom Hard drive containing very sensitive details of Armed Forces personnel - passport & national insurance numbers, bank details etc - went missing. Loss was revealed during National Identity Fraud Prevention Week.  1,700,000 Government Lost / Stolen Computer or Media 5. Full bank account details http://news.bbc.co.uk/1/hi/uk_politics/7667507.stm ",ministry defence united kingdom ministry defence united kingdom hard drive containing sensitive detail armed force personnel passport national insurance number bank detail etc went missing loss revealed national identity fraud prevention week government lost stolen computer medium full bank account detail,41,2,0.9628163622589606,0.18665915958479232,-0.17879113365615965,Breach Cluster 2
New York City Health & Hospitals in 2010,New York City Health & Hospitals,,2010,"1,700,000",Healthcare,Lost / Stolen Computer or Media,4. Email passworda and/or health records,http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html,,"New York City Health & Hospitals in 2010 New York City Health & Hospitals  1,700,000 Healthcare Lost / Stolen Computer or Media 4. Email passworda and/or health records http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html ",new york city health hospital new york city health hospital healthcare lost stolen computer medium email passworda andor health record,20,2,0.8724240364897845,0.3110714218300669,-0.3213100424563724,Breach Cluster 2
US Government in 2013,US Government,"Wikileaks, Kissinger Cables: More than 1.7 million US diplomatic records for the period 1973 to 1976, including intelligence reports and congressional correspondence.",2013,"1,700,000",Government,Inside Job,3. Credit card information,https://www.wikileaks.org/plusd/about/,,"US Government in 2013 US Government Wikileaks, Kissinger Cables: More than 1.7 million US diplomatic records for the period 1973 to 1976, including intelligence reports and congressional correspondence. 1,700,000 Government Inside Job 3. Credit card information https://www.wikileaks.org/plusd/about/ ",u government u government wikileaks kissinger cable million u diplomatic record period including intelligence report congressional correspondence government inside job credit card information,23,0,0.9011978522347137,0.19255866011970277,-0.029209990981331726,Breach Cluster 0
New York State Electric & Gas in 2012,New York State Electric & Gas,An employee from a software consulting firm was allowed unauthorized access to the company'۪s databases.,2012,"1,800,000",Energy,Inside Job,2 SSN and/or personal details,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"New York State Electric & Gas in 2012 New York State Electric & Gas An employee from a software consulting firm was allowed unauthorized access to the company'۪s databases. 1,800,000 Energy Inside Job 2 SSN and/or personal details http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",new york state electric gas new york state electric gas employee software consulting firm allowed unauthorized access company database energy inside job ssn andor personal detail itrc,27,3,0.9724534938470473,0.15872807720404047,-0.062296817121991574,Breach Cluster 3
"Health Net, IBM in 2011","Health Net, IBM","Several server drives, containing personal information of former and current employees, went missing.",2011,"1,900,000",Healthcare,Lost / Stolen Computer or Media,3. Credit card information,"http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml, http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html",ITRC,"Health Net, IBM in 2011 Health Net, IBM Several server drives, containing personal information of former and current employees, went missing. 1,900,000 Healthcare Lost / Stolen Computer or Media 3. Credit card information http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml, http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html ITRC",health net ibm health net ibm several server drive containing personal information former current employee went missing healthcare lost stolen computer medium credit card information itrc,26,2,0.9223923904163994,0.29858097944624173,-0.2409296857529155,Breach Cluster 2
Ubuntu in 2013,Ubuntu,July 2013: Discussion forum for the operating system was compromised leaking personal details and password. The passwords were cryptographically scrambled using the MD5 hashing algorithm - considered an inadequate means of protecting stored passwords by security experts.,2013,"2,000,000",Tech,Hacked,3. Credit card information,http://arstechnica.com/security/2013/07/hack-exposes-e-mail-addresses-password-data-for-2-million-ubuntu-forum-users/,Data Loss Database,"Ubuntu in 2013 Ubuntu July 2013: Discussion forum for the operating system was compromised leaking personal details and password. The passwords were cryptographically scrambled using the MD5 hashing algorithm - considered an inadequate means of protecting stored passwords by security experts. 2,000,000 Tech Hacked 3. Credit card information http://arstechnica.com/security/2013/07/hack-exposes-e-mail-addresses-password-data-for-2-million-ubuntu-forum-users/ Data Loss Database",ubuntu ubuntu july discussion forum operating system compromised leaking personal detail password password cryptographically scrambled using md hashing algorithm considered inadequate mean protecting stored password security expert tech hacked credit card information data loss database,35,0,0.9482135346133707,0.19634425610901204,0.05110273393206916,Breach Cluster 0
Vodafone in 2013,Vodafone,An IT contractor for the firm used his deep access to the telecom giant's system to copy customer names and bank account details.,2013,"2,000,000",Telecoms,Inside Job,3. Credit card information,http://www.securityweek.com/attacker-steals-data-2-million-vodafone-germany-customers,Security Week,"Vodafone in 2013 Vodafone An IT contractor for the firm used his deep access to the telecom giant's system to copy customer names and bank account details. 2,000,000 Telecoms Inside Job 3. Credit card information http://www.securityweek.com/attacker-steals-data-2-million-vodafone-germany-customers Security Week",vodafone vodafone contractor firm used deep access telecom giant system copy customer name bank account detail telecom inside job credit card information security week,24,0,0.8963768410955892,0.19516758250303037,0.005651850689318047,Breach Cluster 0
University of Miami in 2008,University of Miami,"Thieves stole a briefcase containing data tapes out of a vehicle used by a private off-site storage company. Anyone who had been a patient of a University of Miami physician or visited a UM facility since 1999 is likely included on the tapes. The data included names, addresses, Social Security numbers and health information. 47,000 of these records may have included credit card or other financial information regarding bill payment.",2008,"2,100,000",Academic,Lost / Stolen Computer or Media,3. Credit card information,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"University of Miami in 2008 University of Miami Thieves stole a briefcase containing data tapes out of a vehicle used by a private off-site storage company. Anyone who had been a patient of a University of Miami physician or visited a UM facility since 1999 is likely included on the tapes. The data included names, addresses, Social Security numbers and health information. 47,000 of these records may have included credit card or other financial information regarding bill payment. 2,100,000 Academic Lost / Stolen Computer or Media 3. Credit card information http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",university miami university miami thief stole briefcase containing data tape vehicle used private offsite storage company anyone patient university miami physician visited um facility since likely included tape data included name address social security number health information record may included credit card financial information regarding bill payment academic lost stolen computer medium credit card information itrc,56,2,0.935249515616816,0.33605855343877106,-0.1958680012352124,Breach Cluster 2
University of Utah Hospitals & Clinics in 2008,University of Utah Hospitals & Clinics,The data tapes were stolen by petty thieves from an employee's car. According to police reports the thieves tried - and failed - to view the tapes using a VHS player.,2008,"2,200,000",Academic,Lost / Stolen Computer or Media,4. Email passworda and/or health records,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"University of Utah Hospitals & Clinics in 2008 University of Utah Hospitals & Clinics The data tapes were stolen by petty thieves from an employee's car. According to police reports the thieves tried - and failed - to view the tapes using a VHS player. 2,200,000 Academic Lost / Stolen Computer or Media 4. Email passworda and/or health records http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",university utah hospital clinic university utah hospital clinic data tape stolen petty thief employee car according police report thief tried failed view tape using vhs player academic lost stolen computer medium email passworda andor health record itrc,37,2,0.9162977118241401,0.2648328105449449,-0.24910061023501243,Breach Cluster 2
Betfair in 2010,Betfair,"Betfair waited 18 months to report the breach of their online gambling site, alarming banking institutions and security experts. Betfair's systems breach, which occurred in March and April 2010, was not uncovered until this past May, when a server crashed.",2010,"2,300,000",Web,Hacked,3. Credit card information,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"Betfair in 2010 Betfair Betfair waited 18 months to report the breach of their online gambling site, alarming banking institutions and security experts. Betfair's systems breach, which occurred in March and April 2010, was not uncovered until this past May, when a server crashed. 2,300,000 Web Hacked 3. Credit card information http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",betfair betfair betfair waited month report breach online gambling site alarming banking institution security expert betfairs system breach occurred march april uncovered past may server crashed web hacked credit card information itrc,32,0,0.9253189551433553,0.22183240704423793,0.10289249169735716,Breach Cluster 0
AOL in 2014,AOL,,2014,"2,400,000",Web,Hacked,1. Just email address and/or online information,http://blog.aol.com/2014/04/28/aol-security-update/,,"AOL in 2014 AOL  2,400,000 Web Hacked 1. Just email address and/or online information http://blog.aol.com/2014/04/28/aol-security-update/ ",aol aol web hacked email address andor online information,9,1,0.7788580561831745,0.3985171747105991,0.4807505910487856,Breach Cluster 1
Countrywide Financial Corp in 2011,Countrywide Financial Corp,Employee convicted of downloading millions of borrower files and selling the information to other loan officers.,2011,"2,500,000",Financial,Inside Job,2 SSN and/or personal details,http://latimesblogs.latimes.com/money_co/2011/09/man-convicted-in-huge-countrywide-data-theft-gets-8-months-in-prison.html,,"Countrywide Financial Corp in 2011 Countrywide Financial Corp Employee convicted of downloading millions of borrower files and selling the information to other loan officers. 2,500,000 Financial Inside Job 2 SSN and/or personal details http://latimesblogs.latimes.com/money_co/2011/09/man-convicted-in-huge-countrywide-data-theft-gets-8-months-in-prison.html ",countrywide financial corp countrywide financial corp employee convicted downloading million borrower file selling information loan officer financial inside job ssn andor personal detail,23,0,0.9911204041649085,0.14710808495516417,-0.02917525131217562,Breach Cluster 0
Countrywide Financial Corp in 2006,Countrywide Financial Corp,,2006,"2,600,000",Financial,Inside Job,3. Credit card information,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"Countrywide Financial Corp in 2006 Countrywide Financial Corp  2,600,000 Financial Inside Job 3. Credit card information http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",countrywide financial corp countrywide financial corp financial inside job credit card information itrc,13,0,0.9170378600727102,0.12543469066555635,0.007933886097889961,Breach Cluster 0
JP Morgan Chase in 2010,JP Morgan Chase,"In 2007, the personal information of approximately 2.6 million current and former holders of a Chase-Circuit City credit card had been mistakenly identified as trash and thrown out in garbage bags outside five branch offices in New York.",2010,"2,600,000",Financial,Lost / Stolen Computer or Media,3. Credit card information,http://www.pcworld.com/article/131453/article.html,ITRC,"JP Morgan Chase in 2010 JP Morgan Chase In 2007, the personal information of approximately 2.6 million current and former holders of a Chase-Circuit City credit card had been mistakenly identified as trash and thrown out in garbage bags outside five branch offices in New York. 2,600,000 Financial Lost / Stolen Computer or Media 3. Credit card information http://www.pcworld.com/article/131453/article.html ITRC",jp morgan chase jp morgan chase personal information approximately million current former holder chasecircuit city credit card mistakenly identified trash thrown garbage bag outside five branch office new york financial lost stolen computer medium credit card information itrc,38,0,0.9334501164800807,0.22018909556324046,-0.11026711801428324,Breach Cluster 0
Driving Standards Agency in 2007 (1),Driving Standards Agency,"Hard disk with details of candidates for the driving theory test was lost in a premises in Iowa by subcontractors. Only names, addresses and phone numbers. ",2007,"3,000,000",Government,Lost / Stolen Computer or Media,2 SSN and/or personal details,http://news.bbc.co.uk/1/hi/uk_politics/7147715.stm,,"Driving Standards Agency in 2007 (1) Driving Standards Agency Hard disk with details of candidates for the driving theory test was lost in a premises in Iowa by subcontractors. Only names, addresses and phone numbers.  3,000,000 Government Lost / Stolen Computer or Media 2 SSN and/or personal details http://news.bbc.co.uk/1/hi/uk_politics/7147715.stm ",driving standard agency driving standard agency hard disk detail candidate driving theory test lost premise iowa subcontractor name address phone number government lost stolen computer medium ssn andor personal detail,30,2,0.9616699886606784,0.20549182961982979,-0.18167596530940747,Breach Cluster 2
Driving Standards Agency in 2007 (2),Driving Standards Agency,Details of candidates for the driving theory test were on a hard drive that went missing in the US.,2007,"3,000,000",Government,Lost / Stolen Computer or Media,2 SSN and/or personal details,http://news.bbc.co.uk/1/hi/uk_politics/7147715.stm,,"Driving Standards Agency in 2007 (2) Driving Standards Agency Details of candidates for the driving theory test were on a hard drive that went missing in the US. 3,000,000 Government Lost / Stolen Computer or Media 2 SSN and/or personal details http://news.bbc.co.uk/1/hi/uk_politics/7147715.stm ",driving standard agency driving standard agency detail candidate driving theory test hard drive went missing u government lost stolen computer medium ssn andor personal detail,25,2,0.9649518608336983,0.1778669394889633,-0.19198947432680843,Breach Cluster 2
"Saderat, Eghtesad Novin, & Saman (Iranian banks) in 2012","Saderat, Eghtesad Novin, Saman (Iranian banks)","After finding a security vulnerability in Iran's banking system, software manager Khosrow Zarefarid wrote a formal report and sent it to the CEOs of all the affected banks across the country. When the banks ignored his findings, he hacked 3 million bank accounts, belonging to at least 22 different banks, to prove his point.",2012,"3,000,000",Financial,Hacked,5. Full bank account details,http://www.zdnet.com/blog/security/3-million-bank-accounts-hacked-in-iran/11577,ZD Net,"Saderat, Eghtesad Novin, & Saman (Iranian banks) in 2012 Saderat, Eghtesad Novin, Saman (Iranian banks) After finding a security vulnerability in Iran's banking system, software manager Khosrow Zarefarid wrote a formal report and sent it to the CEOs of all the affected banks across the country. When the banks ignored his findings, he hacked 3 million bank accounts, belonging to at least 22 different banks, to prove his point. 3,000,000 Financial Hacked 5. Full bank account details http://www.zdnet.com/blog/security/3-million-bank-accounts-hacked-in-iran/11577 ZD Net",saderat eghtesad novin saman iranian bank saderat eghtesad novin saman iranian bank finding security vulnerability iran banking system software manager khosrow zarefarid wrote formal report sent ceo affected bank across country bank ignored finding hacked million bank account belonging least different bank prove point financial hacked full bank account detail zd net,52,0,0.9671623851398452,0.14384062976594197,0.02958869440505126,Breach Cluster 0
Educational Credit Management in 2010,Educational Credit Management,"A contractor for the US Department of Education stole the records of 3.3 million people. Data included names, addresses, Social Security numbers and dates of birth of borrowers, but no financial or bank account information.",2010,"3,300,000",Financial,Lost / Stolen Computer or Media,2 SSN and/or personal details,http://www.foxnews.com/us/2010/03/26/student-loan-company-data-m-people-stolen/,ITRC,"Educational Credit Management in 2010 Educational Credit Management A contractor for the US Department of Education stole the records of 3.3 million people. Data included names, addresses, Social Security numbers and dates of birth of borrowers, but no financial or bank account information. 3,300,000 Financial Lost / Stolen Computer or Media 2 SSN and/or personal details http://www.foxnews.com/us/2010/03/26/student-loan-company-data-m-people-stolen/ ITRC",educational credit management educational credit management contractor u department education stole record million people data included name address social security number date birth borrower financial bank account information financial lost stolen computer medium ssn andor personal detail itrc,38,2,0.8992766536224738,0.406914577638808,-0.2610111688758608,Breach Cluster 2
State of Texas in 2011,State of Texas,"3.5 million records were accidentally published online including people's names, mailing addresses, social security numbers, and in some cases dates of birth and driver's license numbers.",2011,"3,500,000",Government,Accidentally Published,2 SSN and/or personal details,http://www.informationweek.com/security/attacks/texas-data-breach-exposed-35-million-rec/229401489?queryText=Texas%20data%20leak,Information Week,"State of Texas in 2011 State of Texas 3.5 million records were accidentally published online including people's names, mailing addresses, social security numbers, and in some cases dates of birth and driver's license numbers. 3,500,000 Government Accidentally Published 2 SSN and/or personal details http://www.informationweek.com/security/attacks/texas-data-breach-exposed-35-million-rec/229401489?queryText=Texas%20data%20leak Information Week",state texas state texas million record accidentally published online including people name mailing address social security number case date birth driver license number government accidentally published ssn andor personal detail information week,32,3,0.9206658002402486,0.3004723223574299,-0.12458070640268841,Breach Cluster 3
Citigroup in 2005,Citigroup,Blame the messenger! A box of computer tapes containing information on 3.9 million customers was lost by United Parcel Service (UPS) while in transit to a credit reporting agency.,2005,"3,900,000",Financial,Lost / Stolen Computer or Media,3. Credit card information,http://www.nytimes.com/2005/06/07/business/07data.html?pagewanted=all&_moc.semityn.www,New York Times,"Citigroup in 2005 Citigroup Blame the messenger! A box of computer tapes containing information on 3.9 million customers was lost by United Parcel Service (UPS) while in transit to a credit reporting agency. 3,900,000 Financial Lost / Stolen Computer or Media 3. Credit card information http://www.nytimes.com/2005/06/07/business/07data.html?pagewanted=all&_moc.semityn.www New York Times",citigroup citigroup blame messenger box computer tape containing information million customer lost united parcel service ups transit credit reporting agency financial lost stolen computer medium credit card information new york time,31,2,0.9554126073502115,0.26693666561619916,-0.15680290254934923,Breach Cluster 2
Tax Authorities - Norway in 2008,Tax Authorities - Norway,"""Tax authorities said they had accidentally sent CD-ROMs filled with the 2006 tax returns of nearly four million people living in Norway, a country of just 4.6 million inhabitants, to the editorial staff at national newspapers, radios and television stations.""",2008,"3,950,000",Government,Accidentally Published,2 SSN and/or personal details,http://infowatch.com/node/1289,Info Watch,"Tax Authorities - Norway in 2008 Tax Authorities - Norway ""Tax authorities said they had accidentally sent CD-ROMs filled with the 2006 tax returns of nearly four million people living in Norway, a country of just 4.6 million inhabitants, to the editorial staff at national newspapers, radios and television stations."" 3,950,000 Government Accidentally Published 2 SSN and/or personal details http://infowatch.com/node/1289 Info Watch",tax authority norway tax authority norway tax authority said accidentally sent cdroms filled tax return nearly four million people living norway country million inhabitant editorial staff national newspaper radio television station government accidentally published ssn andor personal detail info watch,40,3,0.9624059468712608,0.15617494296543952,-0.038913217074413996,Breach Cluster 3
Advocate Medical Group in 2013,Advocate Medical Group,"4,000,000 patient names, addresses, dates of birth, and Social Security numbers were contained in four computers stolen from an administrative building. Second biggest security breach ever reported to the Department of Health and Human Services (HHS).",2013,"4,000,000",Healthcare,Lost / Stolen Computer or Media,2 SSN and/or personal details,"http://healthitsecurity.com/2013/08/27/advocate-medical-group-endures-massive-data-breach/, http://datalossdb.org/latest_incidents_remote_sync",,"Advocate Medical Group in 2013 Advocate Medical Group 4,000,000 patient names, addresses, dates of birth, and Social Security numbers were contained in four computers stolen from an administrative building. Second biggest security breach ever reported to the Department of Health and Human Services (HHS). 4,000,000 Healthcare Lost / Stolen Computer or Media 2 SSN and/or personal details http://healthitsecurity.com/2013/08/27/advocate-medical-group-endures-massive-data-breach/, http://datalossdb.org/latest_incidents_remote_sync ",advocate medical group advocate medical group patient name address date birth social security number contained four computer stolen administrative building second biggest security breach ever reported department health human service hhs healthcare lost stolen computer medium ssn andor personal detail,40,2,0.8648684622128063,0.3797011474179007,-0.36562046140798393,Breach Cluster 2
KDDI in 2006,KDDI,"Press report: ""Tokyo police have arrested two men for trying to extort nearly US$90,000 from KDDI Corp. The pair allegedly threatened to disclose the existence of storage media containing personal data belonging to four million KDDI customers prior to a shareholder meeting; however, KDDI alerted the police as soon as they were contacted by the blackmailers; the police monitored communications between KDDI and the pair for several weeks. """,2006,"4,000,000",Telecoms,Hacked,1. Just email address and/or online information,http://www.computerworld.com/s/article/9001150/KDDI_suffers_massive_data_breach,Computer World,"KDDI in 2006 KDDI Press report: ""Tokyo police have arrested two men for trying to extort nearly US$90,000 from KDDI Corp. The pair allegedly threatened to disclose the existence of storage media containing personal data belonging to four million KDDI customers prior to a shareholder meeting; however, KDDI alerted the police as soon as they were contacted by the blackmailers; the police monitored communications between KDDI and the pair for several weeks. "" 4,000,000 Telecoms Hacked 1. Just email address and/or online information http://www.computerworld.com/s/article/9001150/KDDI_suffers_massive_data_breach Computer World",kddi kddi press report tokyo police arrested two men trying extort nearly u kddi corp pair allegedly threatened disclose existence storage medium containing personal data belonging four million kddi customer prior shareholder meeting however kddi alerted police soon contacted blackmailer police monitored communication kddi pair several week telecom hacked email address andor online information computer world,56,1,0.9588070900310629,0.2709757206064554,0.13412721125280708,Breach Cluster 1
Hannaford Brothers Supermarket Chain in 2007,Hannaford Brothers Supermarket Chain,"Delhaize Group: Hannaford Bros, Sweetbay, Food Lion, Bloom, Bottom Dollar, Harveys, Kash n' Karry. An estimated 4.2 million credit and debit card numbers were stolen.",2007,"4,200,000",Retail,Hacked,3. Credit card information,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"Hannaford Brothers Supermarket Chain in 2007 Hannaford Brothers Supermarket Chain Delhaize Group: Hannaford Bros, Sweetbay, Food Lion, Bloom, Bottom Dollar, Harveys, Kash n' Karry. An estimated 4.2 million credit and debit card numbers were stolen. 4,200,000 Retail Hacked 3. Credit card information http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",hannaford brother supermarket chain hannaford brother supermarket chain delhaize group hannaford bros sweetbay food lion bloom bottom dollar harvey kash n karry estimated million credit debit card number stolen retail hacked credit card information itrc,35,0,0.8896499777495646,0.18793154411309126,0.002659268871048435,Breach Cluster 0
Sutter Medical Foundation in 2011,Sutter Medical Foundation,"A password protected but unencrypted company computer was stolen. The compromised database contained names, addresses, dates of birth, phone numbers, email addresses, medical record numbers and the name of each patient's health insurance plan. No medical records were stored on the computer.",2011,"4,243,434",Healthcare,Lost / Stolen Computer or Media,2 SSN and/or personal details,"http://www.simplysecurity.com/2011/11/30/sutter-health-sued-for-1-billion-following-data-breach/, http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html",,"Sutter Medical Foundation in 2011 Sutter Medical Foundation A password protected but unencrypted company computer was stolen. The compromised database contained names, addresses, dates of birth, phone numbers, email addresses, medical record numbers and the name of each patient's health insurance plan. No medical records were stored on the computer. 4,243,434 Healthcare Lost / Stolen Computer or Media 2 SSN and/or personal details http://www.simplysecurity.com/2011/11/30/sutter-health-sued-for-1-billion-following-data-breach/, http://www.hhs.gov/ocr/privacy/hipaa/administrative/breachnotificationrule/breachtool.html ",sutter medical foundation sutter medical foundation password protected unencrypted company computer stolen compromised database contained name address date birth phone number email address medical record number name patient health insurance plan medical record stored computer healthcare lost stolen computer medium ssn andor personal detail,44,2,0.8844930447639847,0.37382827474798264,-0.26836861047169625,Breach Cluster 2
Community Health Services in 2014,Community Health Services,"Aug 2014: Community Health Systems, which operates 206 hospitals across the US, had patient data from the last 5 years breached. Details included names, addresses, social security numbers. Suspected ""chinese hackers"" were thought responsible. Goal: identity theft.",2014,"4,500,000",Healthcare,Hacked,2 SSN and/or personal details,http://money.cnn.com/2014/08/18/technology/security/hospital-chs-hack/,,"Community Health Services in 2014 Community Health Services Aug 2014: Community Health Systems, which operates 206 hospitals across the US, had patient data from the last 5 years breached. Details included names, addresses, social security numbers. Suspected ""chinese hackers"" were thought responsible. Goal: identity theft. 4,500,000 Healthcare Hacked 2 SSN and/or personal details http://money.cnn.com/2014/08/18/technology/security/hospital-chs-hack/ ",community health service community health service aug community health system operates hospital across u patient data last year breached detail included name address social security number suspected chinese hacker thought responsible goal identity theft healthcare hacked ssn andor personal detail,40,3,0.9475603181060502,0.25381730776676453,-0.1428537114111852,Breach Cluster 3
SnapChat in 2013,SnapChat,"31st Dec 2013. Hackers abused an exploit to syphon 4.7m user details, including phone numbers.  Check here to see if your account was compromised: http://lookup.gibsonsec.org/",2013,"4,700,000","Web, Tech",Hacked,2 SSN and/or personal details,http://www.forbes.com/sites/andygreenberg/2012/01/15/zappos-says-hackers-accessed-24-million-customers-account-details/,,"SnapChat in 2013 SnapChat 31st Dec 2013. Hackers abused an exploit to syphon 4.7m user details, including phone numbers.  Check here to see if your account was compromised: http://lookup.gibsonsec.org/ 4,700,000 Web, Tech Hacked 2 SSN and/or personal details http://www.forbes.com/sites/andygreenberg/2012/01/15/zappos-says-hackers-accessed-24-million-customers-account-details/ ",snapchat snapchat st dec hacker abused exploit syphon user detail including phone number check see account compromised web tech hacked ssn andor personal detail,24,3,0.9072146695932733,0.2934961991522483,0.02628422583596121,Breach Cluster 3
"Tricare, Healthcare service for US Military in 2011",Tricare (Healthcare service for US Military),"The information for some 4.6 million active and retired military personnel, as well as their families, was on back up-tapes from an electronic health care record used to capture and preserve patient data from 1992 through September 7 2011. ",2011,"4,901,432","Military, Healthcare",Lost / Stolen Computer or Media,4. Email passworda and/or health records,http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml,ITRC,"Tricare, Healthcare service for US Military in 2011 Tricare (Healthcare service for US Military) The information for some 4.6 million active and retired military personnel, as well as their families, was on back up-tapes from an electronic health care record used to capture and preserve patient data from 1992 through September 7 2011.  4,901,432 Military, Healthcare Lost / Stolen Computer or Media 4. Email passworda and/or health records http://www.idtheftcenter.org/artman2/publish/lib_survey/ITRC_2008_Breach_List.shtml ITRC",tricare healthcare service u military tricare healthcare service u military information million active retired military personnel well family back uptapes electronic health care record used capture preserve patient data september military healthcare lost stolen computer medium email passworda andor health record itrc,42,2,0.8584498084540727,0.3507533051732089,-0.32206426718071096,Breach Cluster 2
CheckFree Corporation in 2009,CheckFree Corporation,"Provider of online banking, online bill payment and electronic bill payment services for the financial services industry. Customers who went to CheckFree's Web sites between 12:35 a.m. and 10:10 a.m. on the day of the attack were redirected to a Ukrainian Web server that used malicious software to try and install a password-stealing program on the victim's computer.",2009,"5,000,000",Financial,Hacked,1. Just email address and/or online information,http://www.computerworld.com/s/article/9125078/CheckFree_warns_5_million_customers_after_hack,Computer World,"CheckFree Corporation in 2009 CheckFree Corporation Provider of online banking, online bill payment and electronic bill payment services for the financial services industry. Customers who went to CheckFree's Web sites between 12:35 a.m. and 10:10 a.m. on the day of the attack were redirected to a Ukrainian Web server that used malicious software to try and install a password-stealing program on the victim's computer. 5,000,000 Financial Hacked 1. Just email address and/or online information http://www.computerworld.com/s/article/9125078/CheckFree_warns_5_million_customers_after_hack Computer World",checkfree corporation checkfree corporation provider online banking online bill payment electronic bill payment service financial service industry customer went checkfrees web site day attack redirected ukrainian web server used malicious software try install passwordstealing program victim computer financial hacked email address andor online information computer world,46,1,0.9214742224141859,0.3072568942735499,0.21864391299344632,Breach Cluster 1
